x,y,Group
40.326530612244895,2.3934240362811794,Dialogue
40.59183673469388,2.383219954648526,Dialogue
40.857142857142854,2.373015873015873,Dialogue
41.12244897959184,2.36281179138322,Dialogue
41.38775510204081,2.3526077097505667,Dialogue
41.6530612244898,2.3424036281179137,Dialogue
41.91836734693877,2.3321995464852607,Dialogue
42.183673469387756,2.3219954648526078,Dialogue
42.44897959183673,2.311791383219955,Dialogue
42.714285714285715,2.301587301587302,Dialogue
42.97959183673469,2.2913832199546484,Dialogue
43.244897959183675,2.2811791383219955,Dialogue
43.51020408163265,2.2709750566893425,Dialogue
43.775510204081634,2.260770975056689,Dialogue
44.04081632653061,2.250566893424036,Dialogue
44.30612244897959,2.240362811791383,Dialogue
44.57142857142857,2.2301587301587302,Dialogue
44.83673469387755,2.2199546485260773,Dialogue
45.10204081632653,2.2097505668934243,Dialogue
45.36734693877551,2.199546485260771,Dialogue
45.63265306122449,2.189342403628118,Dialogue
45.89795918367347,2.179138321995465,Dialogue
46.16326530612245,2.1689342403628116,Physical Contact
46.42857142857143,2.158730158730159,Physical Contact
46.69387755102041,2.1485260770975056,Physical Contact
46.95918367346939,2.1383219954648527,Physical Contact
47.224489795918366,2.1281179138321997,Physical Contact
47.48979591836735,2.1179138321995463,Physical Contact
47.755102040816325,2.1077097505668934,Physical Contact
48.02040816326531,2.0975056689342404,Physical Contact
48.285714285714285,2.087301587301587,Physical Contact
48.55102040816327,2.077097505668934,Physical Contact
48.816326530612244,2.0668934240362815,Physical Contact
49.08163265306123,2.056689342403628,Physical Contact
49.3469387755102,2.046485260770975,Physical Contact
49.61224489795919,2.036281179138322,Physical Contact
49.87755102040816,2.026077097505669,Physical Contact
50.142857142857146,2.015873015873016,Physical Contact
50.40816326530612,2.005668934240363,Physical Contact
50.673469387755105,1.9954648526077097,Physical Contact
50.93877551020408,1.985260770975057,Physical Contact
51.204081632653065,1.9750566893424037,Physical Contact
51.46938775510204,1.9648526077097506,Physical Contact
51.734693877551024,1.9546485260770976,Physical Contact
52.0,1.9444444444444444,Physical Contact
52.265306122448976,1.9206349206349205,Physical Contact
52.53061224489796,1.8968253968253965,Physical Contact
52.795918367346935,1.873015873015873,Physical Contact
53.06122448979592,1.849206349206349,Physical Contact
53.326530612244895,1.8253968253968256,Physical Contact
53.59183673469388,1.8015873015873016,Physical Contact
53.857142857142854,1.7777777777777777,Physical Contact
54.12244897959184,1.753968253968254,Physical Contact
54.38775510204081,1.7301587301587302,Physical Contact
54.6530612244898,1.7063492063492065,Physical Contact
54.91836734693877,1.6825396825396826,Physical Contact
55.183673469387756,1.6587301587301588,Physical Contact
55.44897959183673,1.6349206349206349,Physical Contact
55.714285714285715,1.6111111111111112,Physical Contact
55.97959183673469,1.5873015873015874,Physical Contact
56.244897959183675,1.5634920634920635,Physical Contact
56.51020408163265,1.5396825396825398,Physical Contact
56.775510204081634,1.5158730158730158,Physical Contact
57.04081632653061,1.492063492063492,Physical Contact
57.30612244897959,1.4682539682539681,Physical Contact
57.57142857142857,1.4444444444444444,Physical Contact
57.83673469387755,1.4206349206349205,Physical Contact
58.10204081632653,1.396825396825397,Physical Contact
58.36734693877551,1.373015873015873,Physical Contact
58.63265306122449,1.349206349206349,Physical Contact
58.89795918367347,1.3253968253968254,Physical Contact
59.16326530612245,1.3015873015873016,Physical Contact
59.42857142857143,1.2777777777777777,Physical Contact
59.69387755102041,1.253968253968254,Physical Contact
59.95918367346939,1.2301587301587302,Physical Contact
60.224489795918366,1.2063492063492065,Physical Contact
60.48979591836735,1.1825396825396828,Physical Contact
60.755102040816325,1.1587301587301588,Physical Contact
61.02040816326531,1.1349206349206349,Physical Contact
61.285714285714285,1.1111111111111112,Physical Contact
61.55102040816327,1.0873015873015874,Physical Contact
61.816326530612244,1.0634920634920635,Physical Contact
62.08163265306123,1.0396825396825398,Physical Contact
62.3469387755102,1.015873015873016,Physical Contact
62.61224489795919,0.9920634920634921,Physical Contact
62.87755102040816,0.9682539682539684,Physical Contact
63.142857142857146,0.9444444444444444,Physical Contact
63.40816326530612,0.9206349206349207,Physical Contact
63.673469387755105,0.896825396825397,Physical Contact
63.93877551020408,0.873015873015873,Physical Contact
64.20408163265306,0.8492063492063493,Physical Contact
64.46938775510205,0.8253968253968255,Physical Contact
64.73469387755102,0.8015873015873016,Physical Contact
65.0,0.7777777777777778,Physical Contact
65.26530612244898,0.7675736961451247,Embrace
65.53061224489795,0.7573696145124716,Embrace
65.79591836734694,0.7471655328798187,Embrace
66.06122448979592,0.7369614512471655,Embrace
66.3265306122449,0.7267573696145124,Embrace
66.59183673469387,0.7165532879818595,Embrace
66.85714285714286,0.7063492063492064,Embrace
67.12244897959184,0.6961451247165533,Embrace
67.38775510204081,0.6859410430839001,Embrace
67.65306122448979,0.6757369614512472,Embrace
67.91836734693878,0.6655328798185941,Embrace
68.18367346938776,0.655328798185941,Embrace
68.44897959183673,0.6451247165532881,Embrace
68.71428571428571,0.6349206349206349,Embrace
68.9795918367347,0.6247165532879819,Embrace
69.24489795918367,0.6145124716553289,Embrace
69.51020408163265,0.6043083900226758,Embrace
69.77551020408163,0.5941043083900227,Embrace
70.04081632653062,0.5839002267573696,Embrace
70.3061224489796,0.5736961451247166,Embrace
70.57142857142857,0.5634920634920635,Embrace
70.83673469387755,0.5532879818594104,Embrace
71.10204081632654,0.5430839002267573,Embrace
71.36734693877551,0.5328798185941044,Embrace
71.63265306122449,0.5226757369614512,Embrace
71.89795918367346,0.5124716553287982,Embrace
72.16326530612245,0.5022675736961452,Embrace
72.42857142857143,0.4920634920634921,Embrace
72.6938775510204,0.48185941043083896,Embrace
72.95918367346938,0.47165532879818595,Embrace
73.22448979591837,0.461451247165533,Embrace
73.48979591836735,0.45124716553287986,Embrace
73.75510204081633,0.4410430839002268,Embrace
74.0204081632653,0.43083900226757366,Embrace
74.28571428571429,0.4206349206349207,Embrace
74.55102040816327,0.4104308390022676,Embrace
74.81632653061224,0.40022675736961455,Embrace
75.08163265306122,0.3900226757369615,Embrace
75.34693877551021,0.3798185941043084,Embrace
75.61224489795919,0.3696145124716554,Embrace
75.87755102040816,0.3594104308390023,Embrace
76.14285714285714,0.34920634920634924,Embrace
76.40816326530613,0.3390022675736961,Embrace
76.6734693877551,0.32879818594104315,Embrace
76.93877551020408,0.3185941043083901,Embrace
77.20408163265306,0.308390022675737,Embrace
77.46938775510205,0.2981859410430839,Embrace
77.73469387755102,0.28798185941043086,Embrace
78.0,0.2777777777777778,Embrace
