x,y,Group
25.204081632653065,1.5789473684210527,He enters
25.46938775510204,1.5789473684210527,He enters
25.73469387755102,1.5789473684210527,He enters
26.0,1.5789473684210527,He enters
26.26530612244898,1.5789473684210527,Dialogue
26.53061224489796,1.5789473684210527,Dialogue
26.79591836734694,1.5789473684210527,Dialogue
27.06122448979592,1.5789473684210527,Dialogue
27.3265306122449,1.5789473684210527,Dialogue
27.591836734693878,1.5789473684210527,Dialogue
27.857142857142858,1.5789473684210527,Dialogue
28.122448979591837,1.5789473684210527,Dialogue
28.387755102040817,1.5789473684210527,Dialogue
28.653061224489797,1.5789473684210527,Dialogue
28.918367346938776,1.5789473684210527,Dialogue
29.183673469387756,1.5789473684210527,Dialogue
29.448979591836736,1.5789473684210527,Dialogue
29.714285714285715,1.5789473684210527,Dialogue
29.979591836734695,1.5789473684210527,Dialogue
30.244897959183675,1.5789473684210527,Dialogue
30.510204081632654,1.5789473684210527,Dialogue
30.775510204081634,1.5789473684210527,Dialogue
31.040816326530614,1.5789473684210527,Dialogue
31.306122448979593,1.5789473684210527,Dialogue
31.571428571428573,1.5789473684210527,Dialogue
31.836734693877553,1.5789473684210527,Dialogue
32.10204081632653,1.5789473684210527,Dialogue
32.36734693877551,1.5789473684210527,Dialogue
32.63265306122449,1.5789473684210527,Dialogue
32.89795918367347,1.5789473684210527,Dialogue
33.16326530612245,1.5789473684210527,Dialogue
33.42857142857143,1.5789473684210527,Dialogue
33.69387755102041,1.5789473684210527,Dialogue
33.95918367346939,1.5789473684210527,Dialogue
34.224489795918366,1.5789473684210527,Dialogue
34.48979591836735,1.5789473684210527,Dialogue
34.755102040816325,1.5789473684210527,Dialogue
35.02040816326531,1.5789473684210527,Dialogue
35.285714285714285,1.5789473684210527,Dialogue
35.55102040816327,1.5789473684210527,Dialogue
35.816326530612244,1.5789473684210527,Dialogue
36.08163265306123,1.5789473684210527,Dialogue
36.3469387755102,1.5789473684210527,Dialogue
36.61224489795919,1.5789473684210527,Dialogue
36.87755102040816,1.5789473684210527,Dialogue
37.142857142857146,1.5789473684210527,Dialogue
37.40816326530612,1.5789473684210527,Dialogue
37.673469387755105,1.5789473684210527,Dialogue
37.93877551020408,1.5789473684210527,Dialogue
38.204081632653065,1.5789473684210527,Dialogue
38.46938775510204,1.5789473684210527,Dialogue
38.734693877551024,1.5789473684210527,Dialogue
39.0,1.5789473684210527,Dialogue
39.265306122448976,1.5714285714285714,Dialogue
39.53061224489796,1.5639097744360904,Dialogue
39.795918367346935,1.556390977443609,Dialogue
40.06122448979592,1.5488721804511278,Dialogue
40.326530612244895,1.5413533834586466,Dialogue
40.59183673469388,1.5338345864661653,Dialogue
40.857142857142854,1.5263157894736843,Dialogue
41.12244897959184,1.518796992481203,Dialogue
41.38775510204081,1.5112781954887218,Dialogue
41.6530612244898,1.5037593984962405,Dialogue
41.91836734693877,1.4962406015037593,Dialogue
42.183673469387756,1.4887218045112782,Dialogue
42.44897959183673,1.481203007518797,Dialogue
42.714285714285715,1.4736842105263157,Dialogue
42.97959183673469,1.4661654135338347,Dialogue
43.244897959183675,1.4586466165413534,Dialogue
43.51020408163265,1.4511278195488722,Dialogue
43.775510204081634,1.4436090225563911,Dialogue
44.04081632653061,1.4360902255639096,Dialogue
44.30612244897959,1.4285714285714286,Dialogue
44.57142857142857,1.4210526315789473,Dialogue
44.83673469387755,1.413533834586466,Dialogue
45.10204081632653,1.406015037593985,Dialogue
45.36734693877551,1.3984962406015038,Dialogue
45.63265306122449,1.3909774436090225,Dialogue
45.89795918367347,1.3834586466165413,Dialogue
46.16326530612245,1.37593984962406,Physical Contact
46.42857142857143,1.368421052631579,Physical Contact
46.69387755102041,1.3609022556390977,Physical Contact
46.95918367346939,1.3533834586466167,Physical Contact
47.224489795918366,1.3458646616541354,Physical Contact
47.48979591836735,1.3383458646616542,Physical Contact
47.755102040816325,1.330827067669173,Physical Contact
48.02040816326531,1.3233082706766917,Physical Contact
48.285714285714285,1.3157894736842106,Physical Contact
48.55102040816327,1.3082706766917294,Physical Contact
48.816326530612244,1.300751879699248,Physical Contact
49.08163265306123,1.293233082706767,Physical Contact
49.3469387755102,1.2857142857142858,Physical Contact
49.61224489795919,1.2781954887218046,Physical Contact
49.87755102040816,1.2706766917293233,Physical Contact
50.142857142857146,1.263157894736842,Physical Contact
50.40816326530612,1.255639097744361,Physical Contact
50.673469387755105,1.2481203007518797,Physical Contact
50.93877551020408,1.2406015037593985,Physical Contact
51.204081632653065,1.2330827067669172,Physical Contact
51.46938775510204,1.225563909774436,Physical Contact
51.734693877551024,1.218045112781955,Physical Contact
52.0,1.2105263157894737,Physical Contact
52.265306122448976,1.2105263157894737,Physical Contact
52.53061224489796,1.2105263157894737,Physical Contact
52.795918367346935,1.2105263157894737,Physical Contact
53.06122448979592,1.2105263157894737,Physical Contact
53.326530612244895,1.2105263157894737,Physical Contact
53.59183673469388,1.2105263157894737,Physical Contact
53.857142857142854,1.2105263157894737,Physical Contact
54.12244897959184,1.2105263157894737,Physical Contact
54.38775510204081,1.2105263157894737,Physical Contact
54.6530612244898,1.2105263157894737,Physical Contact
54.91836734693877,1.2105263157894737,Physical Contact
55.183673469387756,1.2105263157894737,Physical Contact
55.44897959183673,1.2105263157894737,Physical Contact
55.714285714285715,1.2105263157894737,Physical Contact
55.97959183673469,1.2105263157894737,Physical Contact
56.244897959183675,1.2105263157894737,Physical Contact
56.51020408163265,1.2105263157894737,Physical Contact
56.775510204081634,1.2105263157894737,Physical Contact
57.04081632653061,1.2105263157894737,Physical Contact
57.30612244897959,1.2105263157894737,Physical Contact
57.57142857142857,1.2105263157894737,Physical Contact
57.83673469387755,1.2105263157894737,Physical Contact
58.10204081632653,1.2105263157894737,Physical Contact
58.36734693877551,1.2105263157894737,Physical Contact
58.63265306122449,1.2105263157894737,Physical Contact
58.89795918367347,1.2105263157894737,Physical Contact
59.16326530612245,1.2105263157894737,Physical Contact
59.42857142857143,1.2105263157894737,Physical Contact
59.69387755102041,1.2105263157894737,Physical Contact
59.95918367346939,1.2105263157894737,Physical Contact
60.224489795918366,1.2105263157894737,Physical Contact
60.48979591836735,1.2105263157894737,Physical Contact
60.755102040816325,1.2105263157894737,Physical Contact
61.02040816326531,1.2105263157894737,Physical Contact
61.285714285714285,1.2105263157894737,Physical Contact
61.55102040816327,1.2105263157894737,Physical Contact
61.816326530612244,1.2105263157894737,Physical Contact
62.08163265306123,1.2105263157894737,Physical Contact
62.3469387755102,1.2105263157894737,Physical Contact
62.61224489795919,1.2105263157894737,Physical Contact
62.87755102040816,1.2105263157894737,Physical Contact
63.142857142857146,1.2105263157894737,Physical Contact
63.40816326530612,1.2105263157894737,Physical Contact
63.673469387755105,1.2105263157894737,Physical Contact
63.93877551020408,1.2105263157894737,Physical Contact
64.20408163265306,1.2105263157894737,Physical Contact
64.46938775510205,1.2105263157894737,Physical Contact
64.73469387755102,1.2105263157894737,Physical Contact
65.0,1.2105263157894737,Physical Contact
65.26530612244898,1.1976369495166488,Embrace
65.53061224489795,1.1847475832438237,Embrace
65.79591836734694,1.171858216970999,Embrace
66.06122448979592,1.158968850698174,Embrace
66.3265306122449,1.1460794844253492,Embrace
66.59183673469387,1.1331901181525241,Embrace
66.85714285714286,1.1203007518796992,Embrace
67.12244897959184,1.1074113856068744,Embrace
67.38775510204081,1.0945220193340495,Embrace
67.65306122448979,1.0816326530612244,Embrace
67.91836734693878,1.0687432867883997,Embrace
68.18367346938776,1.0558539205155746,Embrace
68.44897959183673,1.0429645542427497,Embrace
68.71428571428571,1.0300751879699248,Embrace
68.9795918367347,1.0171858216971,Embrace
69.24489795918367,1.004296455424275,Embrace
69.51020408163265,0.9914070891514501,Embrace
69.77551020408163,0.9785177228786252,Embrace
70.04081632653062,0.9656283566058002,Embrace
70.3061224489796,0.9527389903329752,Embrace
70.57142857142857,0.9398496240601504,Embrace
70.83673469387755,0.9269602577873254,Embrace
71.10204081632654,0.9140708915145006,Embrace
71.36734693877551,0.9011815252416756,Embrace
71.63265306122449,0.8882921589688507,Embrace
71.89795918367346,0.8754027926960258,Embrace
72.16326530612245,0.862513426423201,Embrace
72.42857142857143,0.849624060150376,Embrace
72.6938775510204,0.8367346938775511,Embrace
72.95918367346938,0.8238453276047263,Embrace
73.22448979591837,0.8109559613319013,Embrace
73.48979591836735,0.7980665950590763,Embrace
73.75510204081633,0.7851772287862513,Embrace
74.0204081632653,0.7722878625134265,Embrace
74.28571428571429,0.7593984962406015,Embrace
74.55102040816327,0.7465091299677766,Embrace
74.81632653061224,0.7336197636949517,Embrace
75.08163265306122,0.7207303974221267,Embrace
75.34693877551021,0.707841031149302,Embrace
75.61224489795919,0.694951664876477,Embrace
75.87755102040816,0.682062298603652,Embrace
76.14285714285714,0.669172932330827,Embrace
76.40816326530613,0.6562835660580022,Embrace
76.6734693877551,0.6433941997851772,Embrace
76.93877551020408,0.6305048335123523,Embrace
77.20408163265306,0.6176154672395274,Embrace
77.46938775510205,0.6047261009667025,Embrace
77.73469387755102,0.5918367346938775,Embrace
78.0,0.5789473684210527,Embrace
